stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
465,56ST137E,SW 56 ST@SW 137 AV,,25.714323,-80.41556,,,,
466,72ST137E,SW 72 ST@SW 137 AV,,25.699847,-80.413855,,,,
467,107A72SE,SW 72 ST@SW 107 AV,,25.700998,-80.366412,,,,
468,72ST87AE,SW 72 ST@SW 87 CT,,25.702149,-80.3351,,,,
470,CHLDHOST,MIAMI CHILDRENS HOSP@PAVILLION ENTR,MIAMI CHILDRENS HOSP & PAVILLION ENTRANCE,25.740778,-80.294002,,,,
473,72ST87AW,SW 72 ST@SW 87 AV,,25.702428,-80.334609,,,,
474,107A72SW,SW 72 ST@SW 107 AV,,25.701192,-80.366756,,,,
475,72ST137W,SW 72 ST@SW 137 AV,,25.700084,-80.41388,,,,
476,56ST129W,SW 56 ST@SW 129 CT,,25.714948,-80.404274,,,,
477,56ST137W,SW 56 ST@SW 137 AV,,25.714567,-80.415688,,,,
480,24ST67AN,SW 67 AV@SW 24 ST,,25.748446,-80.303455,,,,
481,67AV16SN,SW 67 AV@SW 16 ST,,25.75543,-80.303572,,,,
482,72AVFLAN,W FLAGLER ST@# 7167,,25.770389,-80.310995,,,,
483,POSTOFFN,NW 72 AV@NW 22 ST,,25.794218,-80.312703,,,,
485,W12A49SN,W 12 AV@W 48 ST,,25.865749,-80.306691,,,,
486,MLDR60AN,NW 60 AV@MIAMI LAKES DR,,25.909904,-80.299249,,,,
490,MLDR60AS,NW 60 AV@MIAMI LAKES DR,,25.909522,-80.299429,,,,
491,W12A49SS,W 12 AV@W 49 ST,,25.866141,-80.306908,,,,
493,POSTOFFS,NW 72 AV@NW 19 ST,,25.79321,-80.312986,,,,
495,67AV16SS,SW 67 AV@SW 16 ST,,25.755246,-80.303779,,,,
496,24ST67AS,SW 67 AV@SW 24 ST,,25.747632,-80.303656,,,,
499,27AV175S,NW 27 AV@NW 175 ST,,25.933099,-80.245065,,,,
500,183S12AS,NW 12 AV@NW 183 ST,,25.942294,-80.221173,,,,
502,185S15AS,NE 185 ST@NE 15 AV,,25.944794,-80.171278,,,,
503,185S15AN,NE 185 ST@NE 15 AV,,25.945015,-80.171265,,,,
505,183S12AN,NW 12 AV@NW 183 ST,,25.942273,-80.221335,,,,
506,27AV175N,NW 27 AV@NW 175 ST,,25.933468,-80.244803,,,,
508,441.199S,NW 199 ST@NW 2 AV,,25.956954,-80.20633,,,,
509,441.183S,NW 2 AV@NW 183 ST,,25.941719,-80.205284,,,,
510,135S7AVS,NW 7 AV@NW 135 ST,,25.898428,-80.211411,,,,
511,7AVE79SS,NW 7 AV@NW 79 ST,,25.846572,-80.209217,,,,
512,7AVE36SS,NW 7 AV@NW 35 ST,,25.809401,-80.207594,,,,
513,CULMERSS,NW 7 AV@NW 11 ST,,25.784487,-80.206888,,,,
516,CULMERSN,NW 7 AV@NW 11 ST,,25.784596,-80.206697,,,,
517,7AVE36SN,NW 7 AV@NW 36 ST,,25.809736,-80.20744,,,,
518,62ST7AVN,NW 7 AV@NW 62 ST,,25.832554,-80.208397,,,,
519,7AVE79SN,NW 7 AV@NW 79 ST,,25.847388,-80.209045,,,,
520,441.183N,NW 2 AV@NW 183 ST,,25.942313,-80.205025,,,,
521,441.199N,NW 199 ST@NW 2 AV,,25.95717,-80.206829,,,,
523,167STERW,NE 163 ST@NE 13 AV,,25.925669,-80.173548,,,,
524,163S15AW,NE 163 ST@NE 15 AV,,25.925803,-80.169811,,,,
526,7AVE183W,NW 183 ST@NW 7 AV,,25.942309,-80.213527,,,,
527,27AV183W,NW 183 ST@NW 27 AV,,25.941,-80.246516,,,,
529,67AV186W,NW 186 ST@NW 67 AV,,25.942526,-80.308114,,,,
534,27AV183E,NW 183 ST@NW 27 AV,,25.940756,-80.246228,,,,
536,183S2CRE,NE 183 ST@NE 2 CT,,25.94277,-80.19625,,,,
539,87AV56SN,SW 87 AV@SW 56 ST,,25.716036,-80.334781,,,,
540,87AV24SN,SW 87 AV@SW 24 ST,,25.748762,-80.33558,,,,
542,25ST89PN,NW 25 ST@NW 89 PL,,25.796793,-80.341923,,,,
547,87AV24SS,SW 87 AV@SW 25 ST,,25.746588,-80.335784,,,,
548,87AV56SS,SW 87 AV@SW 56 ST,,25.716171,-80.335037,,,,
549,152A88SE,SW 88 ST@SW 152 AV,,25.684452,-80.439689,,,,
551,132A88SE,SW 88 ST@SW 132 AV,,25.685633,-80.403161,,,,
552,88ST107E,SW 88 ST@SW 107 AV,,25.686823,-80.366076,,,,
555,88ST107W,SW 88 ST@SW 107 AV,,25.687099,-80.366184,,,,
556,132A88SW,SW 88 ST@SW 132 AV,,25.685848,-80.404366,,,,
557,141A84SW,SW 84 ST@# 14141,,25.688536,-80.422493,,,,
558,152A88SW,SW 88 ST@SW 152 AV,,25.684681,-80.440334,,,,
560,199S47AE,NW 199 ST@NW 47 AV,,25.953988,-80.278704,,,,
562,U441215E,NW 215 ST@NW 2 AV,,25.972708,-80.205192,,,,
564,NE2A199E,NE 199 ST@NE 2 AV,,25.957482,-80.197181,,,,
565,199S10AE,NE 10 AV@NE 199 ST (WOOD RDG),,25.959037,-80.182044,,,,
570,19AV185W,NE 185 ST@NE 19 AV,,25.945997,-80.162196,,,,
574,199S10AW,NE 10 AV@NE 199 ST,,25.959189,-80.182289,,,,
575,NE2A199W,NE 199 ST@NE 2 AV,,25.957718,-80.197517,,,,
577,U441215W,NW 215 ST@US 441,,25.972754,-80.206896,,,,
579,199S47AW,NW 199 ST@NW 47 AV,,25.954236,-80.277929,,,,
580,87AV186W,NW 186 ST@NW 87 AV,NW 186 ST & # 8505,25.942437,-80.340481,,,,
581,57AV167S,NW 57 AV@NW 167 ST,,25.925934,-80.293058,,,,
583,TERM167S,NE 15 AV@NE 167 ST,,25.928916,-80.170246,,,,
584,MIAV183S,N MIAMI AV@NE 183 ST,,25.943187,-80.201052,,,,
586,VTS.HOSS,NW 16 ST@NW 12 AV,,25.790369,-80.216012,,,,
587,36STE.DS,NW 36 ST@EAST DR,,25.808296,-80.272452,,,,
588,41ST97AS,NW 97 AV@NW 41 ST,,25.811066,-80.353598,,,,
589,36ST87AS,NW 36 ST@NW 87 AV,,25.810302,-80.338872,,,,
590,SE1S1AVS,SE 1ST@SE 1 AV,SE 1 ST & SE 1 AV,25.773315,-80.191272,,,,
591,BRKLPLZS,S MIAMI AV@SE 9 ST,,25.765246,-80.19321,,,,
593,36STB.BN,NE 36 St & Bisc Blvd,,25.810634,-80.189444,,,,
594,8STRBRKN,SE 8 ST@SE 1 AVE,,25.766386,-80.192314,,,,
595,CORTHOUN,W FLAGLER ST@NW 1 AV,,25.774205,-80.195265,,,,
597,41ST97AN,NW 41 ST@NW 97 AV,,25.811484,-80.352281,,,,
598,36STE.DN,NW 36 ST@MOKENA DR,,25.808164,-80.272703,,,,
599,VTS.HOSN,NW 16 ST@NW 12 AV,,25.790488,-80.215765,,,,
604,57AV167N,NW 57 AV@NW 167 ST,,25.926415,-80.293409,,,,
605,27AV211S,NW 27 AV@NW 211 ST,,25.967883,-80.246874,,,,
606,199S27AS,NW 27 AV@NW 199 ST,,25.956079,-80.246188,,,,
607,27AV151S,NW 27 AV@NW 151 ST,,25.91138,-80.244283,,,,
608,27AV135S,NW 27 AV@NW 135 ST,,25.896591,-80.243706,,,,
609,27AV135N,NW 27 AV@NW 135 ST,,25.896614,-80.243432,,,,
610,27AV151N,NW 27 AV@NW 151 ST,,25.912121,-80.244035,,,,
611,199S27AN,NW 27 AV@NW 199 ST,,25.956404,-80.245864,,,,
612,CAPEPARN,CRANDON BD@CAPE FLA STATE PK,,25.683721,-80.158603,,,,
613,HRBRMASN,HARBOR DR@W MASHTA DR,,25.685641,-80.170582,,,,
619,MIAMSEAS,RICKENBACKER CY@SEAQUARIUM PKG LOT,,25.73464,-80.165084,,,,
622,39STALTS,ALTON RD@39 ST,,25.811901,-80.135885,,,,
623,MONTSINT,MT SINAI HOSPITAL@MAIN DOOR,,25.813377,-80.139381,,,,
624,LINCWASS,WASHINGTON AV@LINCOLN RD,,25.790036,-80.131984,,,,
625,5STRALTS,ALTON RD@6 ST,,25.775832,-80.140924,,,,
626,5STRBISS,BISCAYNE BD@NE 5 ST,,25.778778,-80.188817,,,,
627,5STRALTN,ALTON RD@6 ST,ALTON RD & 5 ST,25.775291,-80.140544,,,,
628,LINCWASN,WASHINGTON AV@LINCOLN RD,,25.791289,-80.131723,,,,
632,104SHAME,SW 104 ST@HAMMOCKS BD,,25.669819,-80.442339,,,,
633,BAPTHOSE,SW 88 ST@SW 89 CT,,25.687744,-80.33836,,,,
634,BAPTHOSW,SW 88 ST@SW 89 CT,,25.687992,-80.33885,,,,
635,104SHAMW,SW 104 ST@# 15205,,25.67013,-80.441785,,,,
639,163SCOLW,NE 163 ST@COLLINS AV,PARKING LOT,25.93074,-80.123225,,,,
640,163SBISW,NE 163 ST@BISCAYNE BD,PARKING LOT & RAMP,25.926223,-80.15275,,,,
641,164S15AW,NE 164 ST@NE 15 AV,RAMP,25.926704,-80.169389,,,,
642,PKWYHOSW,NW 168 ST@NW 1 AV,RAMP,25.928929,-80.203123,,,,
644,OPKA7AVW,OPA LOCKA BD@NW 7 AV,,25.899777,-80.211855,,,,
649,OPKATRRE,NW 22 AV@OPA LOCKA BD,,25.898516,-80.235407,,,,
651,135S7AVE,NW 135 ST@NW 7 AV,,25.898184,-80.211915,,,,
653,PKWYHOSE,NW 168 ST@NW 1 AV,,25.928849,-80.203148,,,,
654,164S15AE,NE 164 ST@NE 15 AV,,25.92656,-80.169581,,,,
655,163SBISE,NE 163 ST@BISCAYNE BD,,25.925856,-80.152922,,,,
660,17AV135S,NW 17 AV@NW 134 ST,,25.897053,-80.22741,,,,
661,125S7AVS,NW 125 ST@NW 7 AV,,25.889115,-80.211458,,,,
662,96STHARS,COLLINS AV@# 9700 (BAL HARBOUR),,25.888006,-80.123886,,,,
663,69STABBS,ABBOTT AV@69 ST,,25.854743,-80.12234,,,,
666,41STCOLN,COLLINS AV@41 ST,,25.812969,-80.122982,,,,
667,69STCOLN,COLLINS AV@69 ST,,25.854134,-80.120339,,,,
669,125S7AVN,NW 125 ST@NW 7 AV,,25.889207,-80.211467,,,,
670,OPKA17AN,OPA LOCKA BD@NW 17 AV,,25.899184,-80.227914,,,,
672,191SCIRW,NE 191 ST@#  1101 (CIRCLE),,25.951117,-80.179871,,,,
673,163SCOLS,COLLINS AV@163 ST,,25.929178,-80.122427,,,,
674,ALTN2STS,ALTON RD@2 ST,,25.770612,-80.138366,,,,
677,COLL96SN,COLLINS AV@96 ST,,25.886963,-80.122624,,,,
678,163SCOLN,COLLINS AV@SUNNY ISLES BD,,25.930455,-80.121857,,,,
680,18AV185N,NE 185 ST@NE 18 AV,,25.94607,-80.165659,,,,
682,INCR41SW,41 ST@INDIAN CREEK DR,NW 21ST ST & RAMP,25.813254,-80.123749,,,,
685,ALTN41SW,41 ST@ALTON RD,,25.813169,-80.135614,,,,
687,ALTN41SE,41 ST@ALTON RD,,25.813045,-80.135326,,,,
688,41STCOLE,41 ST@COLLINS AV,,25.813065,-80.123131,,,,
692,NBAY174S,N BAY RD@174 ST,PARKING LOT,25.937635,-80.126663,,,,
693,HAULOVET,COLLINS AV@HAULOVER CLUB PARKIN,,25.908457,-80.12421,,,,
695,SHER41SS,SHERIDAN AV@41 ST,,25.814371,-80.12762,,,,
696,2AVENE6S,NE 2 AV@NE 5 ST,,25.77918,-80.190512,,,,
697,SHER41SN,SHERIDAN AV@40 ST,,25.813037,-80.127633,,,,
699,HAULOVEN,COLLINS AV@LIFEGUARD BLDG,,25.913637,-80.122498,,,,
700,NBAY174N,N BAY RD@174 ST,,25.937593,-80.126531,,,,
705,7AVE79SE,NW 79 ST@NW 7 AV,,25.846948,-80.208569,,,,
706,B.B.79SE,NE 79 ST@BISCAYNE BD,,25.847765,-80.184185,,,,
708,LINRJAME,Lincoln Rd & James Ave,,25.790696,-80.130704,,,,
709,LINRJAMW,Lincoln Rd & James Ave,,25.790696,-80.130704,,,,
712,B.B.79SW,NE 79 ST@BISCAYNE BD,,25.847941,-80.184132,,,,
713,7AVE79SW,NW 79 ST@NW 7 AV,,25.847142,-80.208851,,,,
714,NORTSIDW,NW 79 ST@NW 32 AV,,25.845909,-80.249716,,,,
716,MIAMHARN,47 CT@48 ST (OP HEART INST,,25.822561,-80.131369,,,,
718,MERI41SW,41 ST@MERIDIAN AV,,25.813781,-80.133232,,,,
719,17STALTW,ALTON RD@LINCOLN RD,,25.79204,-80.141277,,,,
725,ALTN1STE,ALTON RD@2 ST,,25.770918,-80.138279,,,,
726,17STALTE,17 ST@LENOX AV,,25.792043,-80.140263,,,,
727,MERI41SE,41 ST@MERIDIAN AV,,25.81395,-80.133315,,,,
733,17STALTN,ALTON RD@LINCOLN RD MALL,,25.790973,-80.141082,,,,
735,CLNV1764,COLLINS AV@176 ST,,25.939453,-80.121603,,,,
736,193SCOLS,COLLINS AV@GALAHAD-DADE BD,,25.955068,-80.120552,,,,
737,193SCOLN,COLLINS AV@192 ST,,25.95456,-80.120118,,,,
738,72STHRDS,HARDING AV@72 ST,,25.857388,-80.122462,,,,
742,BISC186E,BISCAYNE BD@NE 186 ST,,25.946904,-80.147337,,,,
743,BISC186W,BISCAYNE BD@NE 182 ST,,25.943288,-80.148043,,,,
746,20STWESS,WEST AV@20 ST,,25.794986,-80.142626,,,,
750,79AV53SE,NW 53 ST@NW 79 AV,,25.82173,-80.326071,,,,
751,36STFRDE,NW 36 ST@PALMETTO DR,,25.807767,-80.28102,,,,
754,36STFRDW,NW 36 ST@PALMETTO DR,,25.807979,-80.281604,,,,
755,36ST87AW,NW 36 ST@NW 87 AV,,25.809997,-80.336291,,,,
756,79AV53SW,NW 53 ST@NW 79 AV,,25.821524,-80.326065,,,,
769,FORTLAUT,Fort Lauderdale Tri-Rail Station,,26.1225,-80.171944,,,,
775,HIALTRRT,AIRPORT TRIRAIL STA@SE 14 ST,,25.811117,-80.258763,,,,
779,MTRORAIN,E 25 ST@E 11 AV,,25.845557,-80.259954,,,,
795,SCHLBRDI,School Board Station,,25.789376,-80.193145,,,,
796,OMNIMOVI,Omni Metromover Station,,25.789456,-80.187998,,,,
797,BCENPARI,Bicentennial Park Station,,25.785918,-80.187934,,,,
798,11STMOVI,NE 2 AV@NE 11 ST,,25.784866,-80.19079,,,,
799,PARKWESI,Park West Station,,25.782476,-80.190643,,,,
800,FRDMTOWI,Freedom Tower Station,,25.780544,-80.190567,,,,
801,FINCDISI,Financial District Station,,25.760381,-80.192881,,,,
802,BRKLMOVI,Brickell Metromover Station,,25.762664,-80.195261,,,,
803,10STMOVI,Tenth Street Promenade Station,,25.764016,-80.19256,,,,
804,8STRMOVI,Eighth Street Station,,25.766888,-80.192121,,,,
805,5STRMOVI,Fifth Street Station,,25.769165,-80.192248,,,,
806,RIVRWALI,Riverwalk Station,,25.771051,-80.192558,,,,
807,KNGTCNTI,Knight Center Station,,25.771865,-80.191377,,,,
808,BAY-FRNI,Bayfront Park Station,,25.773099,-80.187323,,,,
809,1STRMOVI,First Street Station,,25.775726,-80.189849,,,,
810,BAY-SIDI,College/Bayside Station,,25.777584,-80.189915,,,,
811,COLLNORI,College North Station,,25.778926,-80.192085,,,,
812,MIAARENI,NW 1 AV@NW 5 ST,,25.778815,-80.195341,,,,
813,GOVTCNTT,Government Center Station,,25.775864,-80.196093,,,,
815,3STRMOVO,SE 4 ST@S MIAMI AV,,25.772024,-80.193508,,,,
816,RIVRWALO,Riverwalk Station,,25.771051,-80.192558,,,,
817,5STRMOVO,Fifth Street Station,,25.769165,-80.192248,,,,
818,8STRMOVO,Eighth Street Station,,25.766888,-80.192121,,,,
819,10STMOVO,Tenth Street Promenade Station,,25.764016,-80.19256,,,,
820,BRKLMOVO,Brickell Metromover Station,,25.762664,-80.195261,,,,
821,FINCDISO,Financial District Station,,25.760381,-80.192881,,,,
822,KNGTCNTO,Knight Center Station,,25.771865,-80.191377,,,,
823,BAY-FRNO,Bayfront Park Station,,25.773099,-80.187323,,,,
824,1STRMOVO,SW 1 ST@S MIAMI AV,,25.775726,-80.189849,,,,
825,BAY-SIDO,NE 2 AV@NE 4 ST,,25.777584,-80.189915,,,,
826,FRDMTOWO,NE 2 AV@NE 7 ST,,25.780544,-80.190567,,,,
827,PARKWESO,NE 2 AV@NE 8 ST,,25.782476,-80.190643,,,,
828,11STMOVO,Eleventh Street Station,,25.784866,-80.19079,,,,
829,BCENPARO,Bicentennial Park Station,,25.785918,-80.187934,,,,
831,SCHLBRDO,School Board Station,,25.789376,-80.193145,,,,
832,BAY-FRNE,BISCAYNE BD@E FLAGLER ST,,25.773099,-80.187323,,,,
833,KNGTCNTE,Knight Center Station,,25.771865,-80.191377,,,,
834,MIA-AVEE,Miami Avenue Station,,25.773391,-80.193582,,,,
837,MIAARENW,Arena/State Plaza Station,,25.778815,-80.195341,,,,
838,COLLNORW,College North Station,,25.778926,-80.192085,,,,
839,BAY-SIDW,College/Bayside Station,,25.777584,-80.189915,,,,
840,1STRMOVW,NE 2 AV@NE 2 ST,,25.775726,-80.189849,,,,
841,BAY-FRNW,Bayfront Park Station,,25.773099,-80.187323,,,,
879,24ST67AE,SW 24 ST@SW 67 AV,,25.747901,-80.303954,,,,
888,24ST67AW,SW 24 ST@SW 67 AV,,25.74809,-80.304457,,,,
891,441.183W,NW 183 ST@NW 2 AV,,25.942641,-80.205812,,,,
892,441.183E,NW 183 ST@NW 2 AV,,25.942412,-80.204638,,,,
952,72AVFLAW,W FLAGLER ST@NW 72 AV,,25.770243,-80.313117,,,,
961,72AVFLAE,W FLAGLER ST@SW 72 AV,,25.770067,-80.311746,,,,
999,29STMIAE,NW 29 ST@N MIAMI AV,,25.803855,-80.195287,,,,
1000,BURDANES,S MIAMI AV@W FLAGLER ST,,25.773633,-80.193642,,,,
1001,14ST22AS,NW 14 ST@NW 22 AV,,25.787117,-80.232513,,,,
1002,7ST-37AS,NW 37 AV@NW 7 ST,,25.779427,-80.255774,,,,
1003,32AVS8SS,SW 8 ST@SW 32 AV,,25.764837,-80.24713,,,,
1005,7ST-37AN,NW 37 AV@NW 7 ST,,25.779475,-80.25557,,,,
1006,14ST22AN,NW 14 ST@NW 22 AV,,25.787021,-80.231955,,,,
1007,29STMIAW,NW 29 ST@N MIAMI AV,,25.804064,-80.195527,,,,
1008,PALMGNRT,PALMETTO GENRL HOS@INSIDE PKG LOT,,25.885214,-80.324795,,,,
1009,49STW16S,W 16 AV@W 49 ST,,25.865791,-80.314939,,,,
1010,W16A29SS,W 29 ST@W 16 AV,,25.847929,-80.313206,,,,
1012,W16A29SN,W 29 St & 16 Ave,,25.84797,-80.314362,,,,
1013,49STW16N,W 16 AV@W 49 ST,,25.866955,-80.314767,,,,
1015,13STBRKS,BRICKELL AV@SE 13 ST,,25.761173,-80.192184,,,,
1016,13STBRKN,BRICKELL AV@SE 12 ST,,25.762056,-80.191647,,,,
1017,DADEALTE,DADE BD@ALTON RD,,25.793038,-80.14173,,,,
1018,DADEALTW,DADE BD@WEST AV,,25.792951,-80.142218,,,,
1022,132A8STS,SW 132 AV@SW 8 ST,,25.760018,-80.409915,,,,
1023,137ASW8S,SW 137 AV@SW 88 ST,,25.685625,-80.416709,,,,
1024,152S137S,SW 137 AV@SW 152 ST,,25.627359,-80.414679,,,,
1025,184S137S,SW 137 AV@SW 184 ST,,25.598135,-80.41365,,,,
1026,184S137N,SW 137 AV@SW 184 ST,,25.597048,-80.413456,,,,
1027,152S137N,SW 137 AV@SW 152 ST,,25.625233,-80.414366,,,,
1028,137ASW8N,SW 137 AV@SW 88 ST,,25.685878,-80.416457,,,,
1029,132A8STN,SW 132 AV@SW 6 ST (N/F),,25.762077,-80.409737,,,,
1030,HMKSCNTE,HAMMOCKS TOWN CENTER@15201 SW 104 S,HAMMOCKS TOWN CENTER & 15201 SW 104 ST,25.671123,-80.441877,,,,
1031,104S113E,SW 104 ST@SW 113 PL,,25.671922,-80.377743,,,,
1034,104S113W,SW 104 ST@SW 113 PL,,25.672187,-80.377967,,,,
1036,47AV167E,NW 167 ST@NW 47 AV,,25.924839,-80.275967,,,,
1037,42AV159E,NW 42 AV@NW 157 ST,,25.917584,-80.268244,,,,
1042,42AV159W,NW 159 ST@NW 41 AV,,25.918807,-80.267369,,,,
1046,97AV25SS,NW 25 ST@NW 96 AV,,25.79693,-80.351029,,,,
1047,97AV25SN,NW 25 ST@NW 97 AV,,25.79677,-80.352358,,,,
1050,METRZOOT,METROZOO@MAIN ENTRANCE,,25.611738,-80.396213,,,,
1052,152STNPT,CORAL REEF P-R LOT@SW 117 AV/152 ST,,25.628103,-80.381529,,,,
1057,72ST108E,SW 72 ST@OP # 10855,,25.700869,-80.369176,,,,
1058,72ST108W,SW 72 ST@# 10855,,25.701127,-80.369213,,,,
1062,127A88SE,SW 88 ST@SW 127 AV,,25.68569,-80.400203,,,,
1063,127A88SW,SW 88 ST@SW 127 AV,,25.686023,-80.401486,,,,
1070,DOLPMALT,DOLPHIN MALL@NW 112 AV,PRIVATE RD & CONNECTING RD,25.790234,-80.383144,,,,
1074,183S2AVW,NE 183 ST@NE 2 AV,,25.942941,-80.197605,,,,
1076,ROYLCARE,ROYAL CARIBBEAN@TERMINAL J,SEAPORT & TERMINAL 12,25.775834,-80.177346,,,,
1077,PORTADME,N AMERICA WAY@PORT ADMIN BLDG,SEAPORT & MARITIME OFFICE,25.778244,-80.177574,,,,
1081,67AVBARN,NW 67 AV@EAGLE NEST LN N,,25.914594,-80.308932,,,,
1083,BRKLMOVT,BRICKELL MOVER@SW 1 AV/11 ST,,25.763335,-80.19532,,,,
1084,BRKLSE8E,SE 8 ST@BRICKELL AV,,25.766143,-80.191036,,,,
1085,BRKLKEYS,BRICKELL KEY@MANDARIN ORIENTAL,,25.765596,-80.184672,,,,
1098,163SCOLA,COLLINS AV@ATLANTIC AV,,25.927981,-80.122104,,,,
1119,BRKL12TW,SE 13 ST@BRICKELL AV,,25.761743,-80.192473,,,,
1124,67AVBARS,NW 67 AV@NEW BARN RD,,25.911678,-80.309394,,,,
1125,183S2AVN,NE 2 AV@NE 183 ST,,25.943263,-80.196921,,,,
1127,37AV183S,NW 183 ST@NW 37 AV,,25.940277,-80.259895,,,,
1133,SW8S27AS,SW 27 AV@SW 8 ST,,25.764934,-80.238942,,,,
1136,SW8S27AN,SW 27 AV@SW 8 ST,,25.765573,-80.238729,,,,
1139,103S27AN,NW 27 AV@NW 103 ST,,25.868969,-80.242388,,,,
1142,37AV183N,NW 183 ST@NW 37 AV,,25.940461,-80.260688,,,,
1144,2AVE62SS,NW 2 AV@NW 62 ST,,25.832221,-80.20041,,,,
1145,15STWESS,WEST AV@15 TE,,25.787995,-80.142458,,,,
1165,NW5S4AVS,NW 5 ST@NW 4 AV,,25.778661,-80.201356,,,,
1171,FLAG42AN,SW 42 AV@W FLAGLER ST,,25.771382,-80.2635,,,,
1173,LINCWAS0,Lincoln Rd & Washington Ave,WASHINGTON AVE,25.790442,-80.131743,,,,
1175,B.B.36SC,NE 36 ST@BISCAYNE BD,,25.810568,-80.18907,,,,
1184,FLAG42AS,SW 42 AV@W FLAGLER ST,,25.771322,-80.263788,,,,
1187,GRANDGL0,GRAND AV@SW 37 AV,,25.727716,-80.254056,,,,
1188,25ST72AE,NW 72 AV@NW 25 ST,,25.796727,-80.313054,,,,
1192,AIRPHILW,BLUE LAGOON DR@# 5201,,25.782177,-80.280711,,,,
1194,TECHSCHE,NW 158 ST@NW 57 AV,,25.916933,-80.293696,,,,
1199,105W106N,NW 105 CR@#9119,,25.868927,-80.349055,,,,
1205,12AV14S0,NW 14 ST@NW 12 AV,,25.78755,-80.214038,,,,
1209,163SCOL1,NE 163 ST@# 290 (COLONIAL BNK),,25.92965,-80.125021,,,,
1210,12AV14S1,NW 12 AV@NW 14 ST,,25.788156,-80.214862,,,,
1213,MGRD68AN,NW 68 AV@NW 186 ST,NW 68TH AVE & MIAMI GARDENS DR,25.941714,-80.313192,,,,
1215,FIU-TERT,FIU UNIV CAMPUS@SW 107 AV-17 ST,,25.752642,-80.368785,,,,
1216,FIU-TERW,FIU Main Campus,,25.752642,-80.368785,,,,
1218,24ST119E,SW 26 ST@OP # 11995,,25.745455,-80.389709,,,,
1219,24ST119W,SW 26 ST@#11875,,25.746354,-80.38752,,,,
1223,GRANMARW,Grand Ave & Mary St,,25.728245,-80.239421,,,,
1225,62STNE2S,NE 2 AV@NE 63 TE,,25.834296,-80.192342,,,,
1226,54STNE2S,NE 54 ST@NE 1 AV,,25.825238,-80.193988,,,,
1228,MIAV38SN,N MIAMI AV@NE 38 ST,,25.812004,-80.195292,,,,
1229,54STNE2N,NE 54 ST@NE 1 AV,,25.825389,-80.191868,,,,
1230,62STNE2N,NE 2 AV@NE 62 ST,,25.833034,-80.192146,,,,
1231,5AVE80SN,NE 5 AV@NE 81 ST,,25.848679,-80.186358,,,,
1241,NW1S1AVS,NW 1 AV@NW 2 ST,,25.775545,-80.195546,,,,
1243,SW7S25AW,SW 7 ST@SW 24 AV,,25.766155,-80.236839,,,,
1245,87AV24SE,SW 24 ST@SW 87 AV,,25.74751,-80.335184,,,,
1247,87AV24SW,SW 24 ST@SW 87 AV (W/F),,25.747739,-80.336336,,,,
1250,PALMSTAT,PALMETTO STATION@NW 77 ST-79 PL,,25.843556,-80.323774,,,,
1252,MLDR82AN,NW 82 AV@NW 154 ST,,25.913723,-80.332924,,,,
1253,MLDR82AS,NW 82 AV@NW 154 ST,,25.913651,-80.333096,,,,
1255,NW2S117E,NW 2 ST@OP # 11591,,25.769984,-80.383439,,,,
1256,112AFLAE,SW 112 AV@W FLAGLER ST,,25.768011,-80.377045,,,,
1259,112AFLAW,SW 112 AV@W FLAGLER ST,,25.768128,-80.3769,,,,
1264,152S162E,SW 152 ST@SW 162 AV,,25.625004,-80.455306,,,,
1269,NW5S62AW,NW 62 AV@NW 5 ST,,25.775826,-80.296309,,,,
1271,107ASW4N,SW 107 AV@SW 4 ST,,25.765343,-80.368626,,,,
1280,82AV24SN,SW 82 Ave & 24 St,,25.749025,-80.327563,,,,
1281,24ST88AW,SW 24 St & 88 Ave,,25.747711,-80.338154,,,,
1282,24ST82AW,SW 24 St & 82 Ave,,25.747997,-80.327511,,,,
1283,82AV24SE,SW 24 St & 82 Ave,,25.747781,-80.327731,,,,
1285,152A42SS,SW 152 AV@SW 42 ST,,25.726925,-80.439671,,,,
1288,108AFLAN,SW 108 AV@OP # 30 G,,25.768115,-80.370909,,,,
1295,27AV207W,NW 207 ST@NW 27 AV,,25.964531,-80.248168,,,,
1296,32AVS8SW,SW 8 ST@SW 32 AV,,25.764999,-80.247395,,,,
1297,37AV211W,NW 211 ST@NW 37 AV,,25.967736,-80.261953,,,,
1298,58STNE4N,NE 4 CT@OP # 5582,,25.828055,-80.186968,,,,
1300,87AV186N,NW 87 AV@NW 186 ST,NW 87TH AVE,25.942676,-80.342281,,,,
1302,88ST167W,SW 88 ST@SW 167 AV,,25.683717,-80.462431,,,,
1306,MALLAMET,MALL OF AMERICAS@NW 79 AV,,25.77409,-80.323616,,,,
1307,NW5S62AS,NW 62 AV@NW 5 ST,,25.776135,-80.296397,,,,
1309,SW1S1AVT,SW 1 AV@SW 1 ST,,25.773043,-80.195463,,,,
1312,18AV185E,NE 185 ST@NE 18 AV,,25.945895,-80.164238,,,,
1313,19AV185S,NE 19 AV@NE 183 ST,,25.943767,-80.162915,,,,
1314,6AVE125E,NE 125 ST@NE 6 AV,,25.890142,-80.186716,,,,
1317,152S137W,SW 152 ST@SW 137 AV,,25.626414,-80.414171,,,,
